Order_ID,Order_Date,Ship_Date,Region,Segment,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-2022-00733,2023-06-30,2023-07-05,South,Consumer,Office Supplies,Pens & Art,Sketch Pen Set 24,9778.47,6,,1104.77
ORD-2022-00734,2022-12-09,2022-12-18,East,Consumer,Technology,Phones,OnePlus Nord CE 3,409425.41,6,0.15,-43442.17
ORD-2022-00735,2023-02-13,2023-02-15,East,Corporate,Office Supplies,Pens & Art,Sketch Pen Set 24,1080.98,6,0.0,109.72
ORD-2022-00736,2023-09-04,2023-09-09,East,Home Office,Office Supplies,Labels,Address Label Roll,11834.6,9,0.0,3172.35
ORD-2022-00737,2023-01-08,2023-01-10,South,Home Office,Office Supplies,Labels,Address Label Roll,3917.23,4,0.0,1347.46
ORD-2022-00738,2023-08-14,2023-08-19,East,Consumer,Office Supplies,Paper,Photo Glossy Paper,1087.66,1,0.0,310.4
ORD-2022-00739,2023-08-18,2023-08-20,West,Consumer,Furniture,Chairs,Guest Chair,122500.48,6,0.1,11339.68
ORD-2022-00740,2022-02-11,2022-02-15,South,Corporate,Office Supplies,Paper,Photo Glossy Paper,2057.32,7,0.0,475.85
ORD-2022-00741,2023-04-09,2023-04-16,West,Consumer,Office Supplies,Paper,A4 Copy Paper 500-Sheet,7103.9,8,0.05,699.35
ORD-2022-00742,2022-01-26,2022-01-29,West,Consumer,Furniture,Tables,Coffee Table Glass,49306.22,6,0.3,-20087.03
ORD-2022-00743,2022-02-22,2022-03-03,East,Consumer,Office Supplies,Labels,Color Dot Labels,3264.76,6,0.0,1042.7
ORD-2022-00744,2023-01-06,2023-01-15,West,Consumer,Office Supplies,Labels,Color Dot Labels,448.78,1,0.0,127.38
ORD-2022-00745,2022-04-28,2022-05-04,West,Home Office,Furniture,Storage,Storage Box Set,62264.88,5,0.1,-306.62
ORD-2022-00746,2023-03-28,2023-03-31,East,Home Office,Technology,Accessories,Laptop Cooling Pad,80676.21,7,0.05,912.45
ORD-2022-00747,2022-04-03,2022-04-08,South,Corporate,Office Supplies,Binders,Presentation Binder,9803.8,8,0.1,979.28
ORD-2022-00748,2022-06-09,2022-06-11,West,Corporate,Office Supplies,Labels,Color Dot Labels,15050.1,8,0.05,2550.63
ORD-2022-00749,2023-11-14,2023-11-17,South,Consumer,Technology,Accessories,USB Hub 7-Port,262951.49,8,0.0,73142.19
ORD-2022-00750,2022-08-17,2022-08-23,West,Consumer,Technology,Laptops,HP Pavilion 14,160356.71,4,0.0,39020.64
ORD-2022-00751,2022-07-20,2022-07-27,East,Home Office,Technology,Printers,HP LaserJet Pro,197341.6,3,0.25,-63045.07
ORD-2022-00752,2023-06-24,2023-07-01,North,Corporate,Furniture,Tables,Dining Table Oak,70196.92,3,0.0,8786.64
ORD-2022-00753,2023-10-11,2023-10-18,West,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,20448.11,1,0.0,6106.68
ORD-2022-00754,2023-10-14,2023-10-21,West,Home Office,Office Supplies,Binders,Economy Binder Set,2070.66,7,0.05,-7.93
ORD-2022-00755,2023-04-05,2023-04-12,West,Consumer,Technology,Phones,Redmi Note 12,7973.86,3,0.05,1786.2
ORD-2022-00756,2022-12-21,2022-12-26,South,Corporate,Furniture,Chairs,Guest Chair,38356.39,3,0.05,1154.59
ORD-2022-00757,2023-10-25,2023-11-03,North,Corporate,Technology,Printers,Canon Pixma G3010,35048.02,4,0.1,455.15
ORD-2022-00758,2023-02-09,2023-02-16,West,Corporate,Office Supplies,Paper,A4 Copy Paper 500-Sheet,5460.26,5,0.1,733.09
ORD-2022-00759,2022-03-31,2022-04-05,South,Consumer,Technology,Printers,Canon Pixma G3010,146949.19,4,0.1,
ORD-2022-00760,2023-10-07,2023-10-13,North,Consumer,Furniture,Chairs,Ergonomic Office Chair,117325.32,7,0.15,-22103.0
ORD-2022-00761,2022-12-15,2022-12-20,West,Corporate,Office Supplies,Binders,Economy Binder Set,13301.88,9,0.05,351.22
ORD-2022-00762,2023-04-11,2023-04-13,East,Consumer,Technology,Phones,Samsung Galaxy A34,385633.27,6,0.25,-184635.55
ORD-2022-00763,2022-04-11,2022-04-18,North,Corporate,Furniture,Storage,Storage Box Set,10232.43,1,0.05,890.6
ORD-2022-00764,2022-08-23,2022-09-01,East,Corporate,Technology,Phones,Redmi Note 12,69620.58,4,0.25,-41711.94
ORD-2022-00765,2022-09-20,2022-09-23,South,Consumer,Technology,Accessories,Laptop Cooling Pad,35743.13,1,0.15,-6926.32
ORD-2022-00766,2023-09-14,2023-09-18,East,Consumer,Office Supplies,Binders,Premium Binder A4,6373.39,8,0.1,-266.26
ORD-2022-00767,2023-04-04,2023-04-07,North,Consumer,Technology,Laptops,Dell Inspiron 15,602734.53,9,0.0,132856.15
ORD-2022-00768,2023-10-26,2023-11-04,North,Consumer,Office Supplies,Pens & Art,Sketch Pen Set 24,7965.69,5,0.0,744.93
ORD-2022-00769,2022-10-09,2022-10-14,East,Home Office,Office Supplies,Paper,A4 Copy Paper 500-Sheet,429.92,4,0.1,38.22
ORD-2022-00770,2022-12-02,2022-12-06,East,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,90662.59,5,0.1,5023.03
ORD-2022-00771,2023-10-25,2023-11-03,South,Consumer,Furniture,Tables,Study Desk Compact,8147.14,1,0.0,771.15
ORD-2022-00772,2022-11-06,2022-11-08,North,Consumer,Furniture,Tables,Dining Table Oak,58104.65,3,0.15,-13137.19
ORD-2022-00773,2022-09-26,2022-10-03,North,Consumer,Technology,Phones,OnePlus Nord CE 3,265721.75,4,0.2,-61321.72
ORD-2022-00774,2022-10-31,2022-11-05,North,Consumer,Office Supplies,Paper,Photo Glossy Paper,2885.44,2,0.0,699.3
ORD-2022-00775,2023-06-10,2023-06-15,East,Corporate,Technology,Laptops,HP Pavilion 14,550937.75,8,0.05,87280.4
ORD-2022-00776,2023-02-09,2023-02-14,East,Consumer,Office Supplies,Labels,Address Label Roll,13008.13,9,0.1,-1212.56
ORD-2022-00777,2023-05-18,2023-05-23,West,Corporate,Technology,Printers,Epson L3252,20894.58,3,0.1,-583.26
ORD-2022-00778,2023-03-14,2023-03-22,North,Corporate,Furniture,Storage,File Cabinet 4-Drawer,128982.15,8,0.15,-6323.81
ORD-2022-00779,2023-01-21,2023-01-25,West,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,47576.19,2,0.1,-1206.67
ORD-2022-00780,2023-11-14,2023-11-20,North,Home Office,Furniture,Bookcases,Bookcase Pro 5-Shelf,48004.62,4,0.1,-3577.67
ORD-2022-00781,2022-04-01,2022-04-08,North,Consumer,Office Supplies,Labels,Barcode Label Set,3735.46,5,0.0,528.17
ORD-2022-00782,2023-08-10,2023-08-12,East,Consumer,Office Supplies,Labels,Color Dot Labels,1380.76,3,0.0,126.9
ORD-2022-00783,2023-04-19,2023-04-22,West,Corporate,Furniture,Bookcases,Bookcase Pro 5-Shelf,16189.03,2,0.0,2497.72
ORD-2022-00784,2022-11-10,2022-11-18,West,Consumer,Office Supplies,Labels,Address Label Roll,906.46,1,0.0,285.88
ORD-2022-00785,2023-11-15,2023-11-24,South,Corporate,Office Supplies,Pens & Art,Ballpoint Pen Box,1443.57,3,0.0,167.69
ORD-2022-00786,2023-08-23,2023-08-27,South,Consumer,Office Supplies,Labels,Address Label Roll,598.61,2,0.0,108.58
ORD-2022-00787,2023-01-11,2023-01-15,South,Corporate,Furniture,Tables,Dining Table Oak,9453.98,6,0.15,-547.96
ORD-2022-00788,2023-01-04,2023-01-10,North,Consumer,Technology,Accessories,Laptop Cooling Pad,68141.18,1,0.15,585.68
ORD-2022-00789,2022-04-25,2022-05-04,West,Consumer,Office Supplies,Labels,Color Dot Labels,3632.83,3,0.0,445.84
ORD-2022-00790,2023-07-11,2023-07-19,North,Consumer,Technology,Laptops,Dell Inspiron 15,193206.16,3,0.2,-67065.47
ORD-2022-00791,2023-01-10,2023-01-19,West,Home Office,Technology,Phones,Samsung Galaxy A34,117782.81,5,0.0,25941.8
ORD-2022-00792,2022-10-22,2022-10-25,West,Corporate,Furniture,Bookcases,Bookcase Classic 3-Shelf,27729.92,4,0.05,38.34
ORD-2022-00793,2023-08-28,2023-09-01,South,Consumer,Office Supplies,Binders,Presentation Binder,4958.35,6,0.0,1075.94
ORD-2022-00794,2022-12-03,2022-12-08,South,Consumer,Technology,Phones,Redmi Note 12,66966.92,2,0.05,-1001.06
ORD-2022-00795,2022-11-30,2022-12-06,North,Consumer,Technology,Printers,Epson L3252,64875.54,1,0.2,-6994.72
ORD-2022-00796,2022-02-15,2022-02-20,South,Corporate,Office Supplies,Binders,Economy Binder Set,949.83,2,0.0,198.83
ORD-2022-00797,2022-11-23,2022-11-28,East,Consumer,Technology,Phones,Samsung Galaxy A34,125004.29,2,0.05,13953.33
ORD-2022-00798,2022-03-16,2022-03-20,West,Consumer,Furniture,Bookcases,Bookcase Classic 3-Shelf,45939.03,3,0.0,11586.37
ORD-2022-00799,2022-06-21,2022-06-29,East,Consumer,Furniture,Chairs,Executive Leather Chair,210177.8,9,0.0,60423.24
ORD-2022-00800,2023-04-03,2023-04-10,West,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,4925.99,9,0.1,-478.39
ORD-2022-00801,2023-11-24,2023-11-29,North,Consumer,Office Supplies,Binders,Presentation Binder,784.94,2,0.05,59.26
ORD-2022-00802,2022-07-28,2022-08-03,South,Consumer,Office Supplies,Binders,Premium Binder A4,3096.76,2,0.05,-26.51
ORD-2022-00803,2023-06-28,2023-07-04,South,Consumer,Office Supplies,Labels,Address Label Roll,6196.58,9,0.1,758.1
ORD-2022-00804,2022-07-21,2022-07-25,East,Corporate,Office Supplies,Labels,Barcode Label Set,2435.01,9,0.1,204.3
ORD-2022-00805,2023-08-02,2023-08-05,South,Corporate,Office Supplies,Labels,Address Label Roll,6865.54,5,0.1,-151.41
ORD-2022-00806,2022-02-25,2022-03-05,West,Corporate,Furniture,Chairs,Executive Leather Chair,8627.73,5,0.15,-2909.69
ORD-2022-00807,2022-06-23,2022-06-28,West,Consumer,Office Supplies,Labels,Address Label Roll,8517.72,5,0.05,906.62
ORD-2022-00808,2022-03-12,2022-03-19,West,Home Office,Office Supplies,Paper,Photo Glossy Paper,5641.14,8,0.0,1303.58
ORD-2022-00809,2022-04-13,2022-04-15,East,Consumer,Furniture,Tables,Dining Table Oak,154615.79,8,0.15,-24346.46
ORD-2022-00810,2023-04-04,2023-04-06,East,Consumer,Office Supplies,Labels,Barcode Label Set,4575.78,6,0.05,848.14
ORD-2022-00811,2022-03-28,2022-04-06,East,Consumer,Furniture,Chairs,Guest Chair,36750.73,2,0.15,2572.18
ORD-2022-00812,2022-06-24,2022-07-01,North,Consumer,Office Supplies,Binders,Economy Binder Set,5092.96,3,0.0,858.67
ORD-2022-00813,2023-11-01,2023-11-03,North,Corporate,Furniture,Storage,File Cabinet 4-Drawer,15927.16,2,0.0,4013.24
ORD-2022-00814,2022-12-20,2022-12-28,East,Consumer,Technology,Printers,HP LaserJet Pro,78541.06,1,0.25,
ORD-2022-00815,2022-08-28,2022-09-03,East,Home Office,Furniture,Storage,File Cabinet 4-Drawer,21905.36,8,0.0,4533.9
ORD-2022-00816,2022-06-28,2022-07-06,South,Consumer,Technology,Printers,Epson L3252,375332.35,7,0.05,
ORD-2022-00817,2023-09-21,2023-09-27,East,Consumer,Furniture,Chairs,Ergonomic Office Chair,4264.77,2,0.3,-1425.0
ORD-2022-00818,2023-04-16,2023-04-20,South,Consumer,Office Supplies,Labels,Barcode Label Set,13360.73,7,0.05,2178.96
ORD-2022-00819,2023-02-23,2023-03-02,West,Consumer,Office Supplies,Paper,A4 Copy Paper 500-Sheet,337.45,1,0.0,
ORD-2022-00820,2022-01-14,2022-01-18,South,Consumer,Technology,Phones,OnePlus Nord CE 3,29986.6,1,,7239.84
ORD-2022-00821,2023-01-30,2023-02-08,North,Corporate,Furniture,Bookcases,Bookcase Classic 3-Shelf,187524.0,8,0.0,50562.35
ORD-2022-00822,2023-02-10,2023-02-19,North,Home Office,Technology,Printers,Canon Pixma G3010,76782.88,1,0.05,15363.05
ORD-2022-00823,2022-11-17,2022-11-21,North,Consumer,Office Supplies,Pens & Art,Highlighter 6-Pack,6137.48,8,0.1,392.7
ORD-2022-00824,2022-10-03,2022-10-12,North,Consumer,Furniture,Chairs,Executive Leather Chair,45822.94,2,0.15,-6361.31
ORD-2022-00825,2022-09-29,2022-10-06,West,Consumer,Office Supplies,Pens & Art,Highlighter 6-Pack,13131.08,7,0.0,4535.41
ORD-2022-00826,2022-09-20,2022-09-24,North,Consumer,Technology,Printers,HP LaserJet Pro,321314.18,8,0.0,61860.13
ORD-2022-00827,2022-10-23,2022-10-31,North,Corporate,Office Supplies,Binders,Presentation Binder,3186.03,4,0.0,399.52
ORD-2022-00828,2023-02-11,2023-02-13,North,Corporate,Office Supplies,Pens & Art,Highlighter 6-Pack,12299.57,9,0.05,985.11
ORD-2022-00829,2022-11-18,2022-11-26,East,Consumer,Office Supplies,Pens & Art,Ballpoint Pen Box,564.21,8,0.05,-31.31
ORD-2022-00830,2022-07-13,2022-07-20,North,Corporate,Office Supplies,Labels,Color Dot Labels,1006.11,2,0.0,84.42
ORD-2022-00831,2023-03-16,2023-03-24,East,Consumer,Furniture,Chairs,Guest Chair,51205.0,5,0.15,-10130.07
ORD-2022-00832,2023-06-14,2023-06-22,North,Consumer,Furniture,Storage,File Cabinet 4-Drawer,37073.17,6,,-3165.06
ORD-2022-00833,2023-01-14,2023-01-23,North,Consumer,Office Supplies,Binders,Economy Binder Set,7539.06,8,0.05,426.92
ORD-2022-00834,2023-11-21,2023-11-29,South,Consumer,Office Supplies,Labels,Barcode Label Set,2553.89,3,0.1,-5.61
ORD-2022-00835,2022-04-05,2022-04-07,North,Consumer,Office Supplies,Labels,Address Label Roll,5503.83,4,0.1,528.86
ORD-2022-00836,2023-03-11,2023-03-15,North,Consumer,Furniture,Chairs,Ergonomic Office Chair,22107.92,4,0.0,5525.34
ORD-2022-00837,2022-03-13,2022-03-21,East,Home Office,Technology,Accessories,Wireless Mouse Combo,243493.78,6,0.0,38081.42
ORD-2022-00838,2022-01-02,2022-01-04,East,Consumer,Office Supplies,Binders,Premium Binder A4,5994.05,5,0.2,-1807.06
ORD-2022-00839,2022-10-08,2022-10-12,South,Home Office,Furniture,Tables,Study Desk Compact,73165.85,4,0.0,7813.51
ORD-2022-00840,2023-08-20,2023-08-22,West,Consumer,Technology,Laptops,Dell Inspiron 15,38926.02,2,0.25,-13075.46
ORD-2022-00841,2022-02-14,2022-02-16,West,Consumer,Furniture,Storage,Wardrobe 3-Door,51249.25,5,0.1,-5133.08
ORD-2022-00842,2023-10-29,2023-11-03,South,Home Office,Office Supplies,Paper,A4 Copy Paper 500-Sheet,1610.8,1,0.05,253.13
ORD-2022-00843,2022-11-24,2022-11-30,North,Home Office,Technology,Laptops,HP Pavilion 14,295203.74,7,0.0,62196.63
ORD-2022-00844,2022-01-28,2022-02-02,North,Consumer,Technology,Printers,Epson L3252,183342.48,8,0.1,-13936.83
ORD-2022-00845,2023-06-09,2023-06-12,South,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,10039.52,1,0.05,-327.0
ORD-2022-00846,2022-02-18,2022-02-25,West,Corporate,Furniture,Chairs,Guest Chair,6201.89,1,0.2,-558.86
ORD-2022-00847,2022-04-21,2022-04-26,East,Consumer,Furniture,Chairs,Guest Chair,111707.01,6,0.1,6953.5
ORD-2022-00848,2022-03-13,2022-03-20,South,Consumer,Office Supplies,Binders,Presentation Binder,1033.69,4,0.0,302.12
ORD-2022-00849,2023-04-23,2023-04-30,West,Home Office,Technology,Printers,HP LaserJet Pro,26966.17,1,0.1,3492.26
ORD-2022-00850,2022-01-06,2022-01-08,North,Consumer,Furniture,Tables,Study Desk Compact,14612.27,3,0.15,-1335.39
ORD-2022-00851,2023-11-14,2023-11-20,North,Consumer,Technology,Phones,Samsung Galaxy A34,347856.29,5,0.25,-113047.24
ORD-2022-00852,2023-08-09,2023-08-13,South,Corporate,Office Supplies,Labels,Address Label Roll,3560.95,6,0.2,-923.85
ORD-2022-00853,2023-04-11,2023-04-20,North,Corporate,Technology,Printers,HP LaserJet Pro,23662.37,1,0.25,-10166.44
ORD-2022-00854,2022-12-25,2023-01-01,South,Home Office,Office Supplies,Binders,Premium Binder A4,4349.5,6,0.0,696.3
ORD-2022-00855,2023-10-31,2023-11-03,East,Corporate,Office Supplies,Pens & Art,Highlighter 6-Pack,2886.54,4,0.1,440.7
ORD-2022-00856,2023-04-18,2023-04-27,West,Corporate,Furniture,Chairs,Executive Leather Chair,52216.37,7,0.05,3493.48
ORD-2022-00857,2023-10-11,2023-10-19,South,Corporate,Office Supplies,Binders,Presentation Binder,2922.72,8,0.0,863.94
ORD-2022-00858,2022-06-24,2022-07-01,West,Consumer,Furniture,Tables,Coffee Table Glass,8505.16,1,0.3,-2395.57
ORD-2022-00859,2022-03-10,2022-03-17,East,Corporate,Furniture,Storage,Storage Box Set,13077.42,2,0.0,3207.69
ORD-2022-00860,2023-11-16,2023-11-23,North,Corporate,Furniture,Bookcases,Bookcase Classic 3-Shelf,6345.77,3,0.0,1739.93
ORD-2022-00861,2022-03-04,2022-03-13,North,Home Office,Technology,Phones,Redmi Note 12,563368.85,9,0.05,124366.12
ORD-2022-00862,2023-10-08,2023-10-12,West,Home Office,Office Supplies,Labels,Barcode Label Set,3472.55,2,0.1,-501.6
ORD-2022-00863,2022-06-29,2022-07-05,East,Consumer,Office Supplies,Binders,Premium Binder A4,5763.5,3,0.1,-447.81
ORD-2022-00864,2022-11-10,2022-11-14,East,Consumer,Office Supplies,Binders,Economy Binder Set,1081.81,3,0.05,114.96
ORD-2022-00865,2022-01-27,2022-02-03,West,Corporate,Furniture,Storage,Storage Box Set,2865.52,4,0.2,-310.03
ORD-2022-00866,2023-12-18,2023-12-27,South,Consumer,Furniture,Chairs,Executive Leather Chair,31222.82,6,0.05,3654.59
ORD-2022-00867,2023-06-27,2023-06-29,South,Corporate,Technology,Laptops,Dell Inspiron 15,171032.69,4,0.05,36132.02
ORD-2022-00868,2022-06-28,2022-07-04,South,Corporate,Furniture,Chairs,Ergonomic Office Chair,83517.77,6,0.0,11049.32
ORD-2022-00869,2022-11-29,2022-12-02,South,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,113002.86,6,0.1,-9540.13
ORD-2022-00870,2022-07-04,2022-07-13,North,Home Office,Technology,Laptops,Dell Inspiron 15,87375.39,3,0.05,18855.48
ORD-2022-00871,2023-12-27,2024-01-03,North,Corporate,Office Supplies,Paper,Carbon Paper,3217.59,5,0.05,652.76
ORD-2022-00872,2022-02-12,2022-02-14,South,Home Office,Office Supplies,Binders,Economy Binder Set,1167.66,6,0.2,-370.81
ORD-2022-00873,2022-09-06,2022-09-14,South,Corporate,Office Supplies,Labels,Color Dot Labels,7359.38,8,0.0,2341.41
ORD-2022-00874,2023-08-06,2023-08-15,North,Home Office,Furniture,Chairs,Guest Chair,159374.2,7,0.0,13351.58
ORD-2022-00875,2022-03-25,2022-03-30,North,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,28034.91,7,0.0,3954.23
ORD-2022-00876,2023-12-07,2023-12-11,North,Home Office,Technology,Phones,Redmi Note 12,102001.39,9,0.0,9950.39
ORD-2022-00877,2023-01-01,2023-01-04,East,Consumer,Furniture,Chairs,Guest Chair,52756.96,7,0.15,-10499.42
ORD-2022-00878,2022-03-23,2022-03-30,South,Home Office,Furniture,Storage,Storage Box Set,81347.3,8,0.1,3787.31
ORD-2022-00879,2023-02-11,2023-02-15,East,Consumer,Technology,Phones,Redmi Note 12,74400.81,4,0.0,10552.01
ORD-2022-00880,2022-12-05,2022-12-12,West,Consumer,Technology,Phones,Samsung Galaxy A34,193592.14,9,0.15,-45957.07
ORD-2022-00881,2023-06-15,2023-06-21,North,Consumer,Furniture,Bookcases,Bookcase Pro 5-Shelf,159960.11,9,0.15,-10542.46
ORD-2022-00882,2023-07-25,2023-08-03,South,Home Office,Office Supplies,Binders,Presentation Binder,1401.51,3,0.1,159.85
ORD-2022-00883,2022-03-05,2022-03-11,West,Consumer,Office Supplies,Binders,Economy Binder Set,604.7,9,0.1,-61.31
ORD-2022-00884,2022-04-16,2022-04-18,East,Consumer,Furniture,Storage,Storage Box Set,14376.55,5,0.15,-1617.2
ORD-2022-00885,2023-06-08,2023-06-12,South,Consumer,Technology,Laptops,Dell Inspiron 15,91295.43,9,0.2,-17333.66
ORD-2022-00886,2023-09-10,2023-09-13,North,Consumer,Office Supplies,Labels,Barcode Label Set,12690.45,9,0.2,-1869.07
ORD-2022-00887,2023-02-09,2023-02-17,South,Home Office,Furniture,Chairs,Executive Leather Chair,131277.25,9,0.1,11820.05
ORD-2022-00888,2023-09-19,2023-09-25,North,Consumer,Technology,Accessories,Laptop Cooling Pad,108527.38,2,0.3,-20135.55
ORD-2022-00889,2023-12-16,2023-12-22,East,Consumer,Furniture,Tables,Study Desk Compact,142582.0,6,0.0,14710.03
ORD-2022-00890,2023-03-05,2023-03-14,South,Home Office,Office Supplies,Paper,Photo Glossy Paper,1981.02,1,0.0,604.32
ORD-2022-00891,2023-05-08,2023-05-12,South,Home Office,Office Supplies,Paper,Carbon Paper,474.58,3,0.0,147.59
ORD-2022-00892,2022-09-03,2022-09-12,East,Corporate,Furniture,Bookcases,Bookcase Classic 3-Shelf,7264.84,2,0.1,325.67
ORD-2022-00893,2022-01-05,2022-01-07,South,Consumer,Office Supplies,Binders,Premium Binder A4,428.09,7,0.1,64.4
ORD-2022-00894,2022-07-18,2022-07-23,East,Consumer,Furniture,Storage,Storage Box Set,1493.61,2,0.05,289.6
ORD-2022-00895,2022-04-10,2022-04-16,North,Consumer,Furniture,Storage,Wardrobe 3-Door,13117.75,7,0.2,-3830.91
ORD-2022-00896,2023-08-22,2023-08-25,West,Consumer,Technology,Accessories,USB Hub 7-Port,217636.24,3,0.3,-66716.63
ORD-2022-00897,2023-04-12,2023-04-17,West,Consumer,Furniture,Chairs,Executive Leather Chair,42794.85,2,0.1,-4628.85
ORD-2022-00898,2023-11-29,2023-12-02,East,Home Office,Office Supplies,Paper,Photo Glossy Paper,5665.13,7,0.2,-2761.31
ORD-2022-00899,2022-11-30,2022-12-03,North,Corporate,Technology,Phones,Samsung Galaxy A34,580503.34,8,0.0,172044.07
ORD-2022-00900,2023-04-29,2023-05-01,West,Consumer,Office Supplies,Pens & Art,Highlighter 6-Pack,2757.48,5,0.0,660.79
ORD-2022-00901,2022-12-01,2022-12-04,East,Corporate,Technology,Accessories,USB Hub 7-Port,72847.05,9,0.05,4833.61
ORD-2022-00902,2023-06-25,2023-07-04,West,Consumer,Furniture,Tables,Coffee Table Glass,10703.99,7,0.1,648.0
ORD-2022-00903,2022-07-17,2022-07-25,North,Home Office,Furniture,Tables,Study Desk Compact,16842.95,6,0.1,-3311.97
ORD-2022-00904,2023-05-27,2023-06-04,North,Corporate,Technology,Accessories,Wireless Mouse Combo,35910.27,9,0.1,-3008.35
ORD-2022-00905,2022-07-29,2022-08-07,West,Consumer,Furniture,Storage,File Cabinet 4-Drawer,46814.22,7,0.0,7182.73
ORD-2022-00906,2023-06-11,2023-06-14,North,Corporate,Furniture,Tables,Coffee Table Glass,27085.04,2,0.2,-8065.1
ORD-2022-00907,2023-02-24,2023-02-28,North,Corporate,Furniture,Tables,Study Desk Compact,25721.35,3,0.1,-2569.34
ORD-2022-00908,2022-01-23,2022-02-01,East,Consumer,Office Supplies,Labels,Address Label Roll,3289.28,3,0.0,316.17
ORD-2022-00909,2023-02-12,2023-02-19,South,Home Office,Technology,Accessories,Laptop Cooling Pad,153056.71,3,0.0,31535.64
ORD-2022-00910,2022-05-20,2022-05-22,North,Corporate,Technology,Phones,Samsung Galaxy A34,49472.3,5,0.3,-37629.39
ORD-2022-00911,2022-03-14,2022-03-16,West,Home Office,Office Supplies,Binders,Economy Binder Set,1223.78,2,0.05,31.28
ORD-2022-00912,2022-01-10,2022-01-18,East,Consumer,Technology,Phones,OnePlus Nord CE 3,249532.52,5,0.0,72654.96
ORD-2022-00913,2022-10-26,2022-10-31,South,Home Office,Furniture,Storage,Wardrobe 3-Door,118023.48,5,0.1,-5974.34
ORD-2022-00914,2022-07-21,2022-07-30,South,Home Office,Office Supplies,Binders,Premium Binder A4,2992.05,3,0.1,241.64
ORD-2022-00915,2022-09-01,2022-09-07,East,Corporate,Technology,Phones,Samsung Galaxy A34,49787.02,3,0.15,-5500.92
ORD-2022-00916,2023-07-24,2023-07-31,East,Home Office,Office Supplies,Paper,Carbon Paper,5048.71,4,0.1,
ORD-2022-00917,2022-12-06,2022-12-11,South,Corporate,Office Supplies,Paper,Photo Glossy Paper,9175.86,5,0.0,1684.86
ORD-2022-00918,2023-11-05,2023-11-13,North,Consumer,Technology,Accessories,Wireless Mouse Combo,4957.38,1,0.1,148.93
